date,type,from_country,to_country,amount_cmb,voyage_distance,confidence_score
2022-11-11,arrival,Algeria,Japan,174000,18153.0,4.0
2022-11-11,arrival,United States,Portugal,174000,8645.0,4.0
2022-11-11,arrival,Qatar,South Korea,265000,11746.0,4.0
2022-11-12,arrival,Nigeria,Taiwan,137300,17798.0,4.0
2022-11-12,arrival,Algeria,France,170000,1032.0,4.0
2022-11-12,arrival,Qatar,Belgium,170000,11847.0,4.0
2022-11-13,arrival,Russia,Japan,165000,1901.0,4.0
2022-11-13,arrival,United States,India,174000,18133.0,4.0
2022-11-13,arrival,Qatar,Kuwait,209220,513.0,4.0
2022-11-13,arrival,Qatar,China,210152,11963.0,4.0
2022-11-14,arrival,Algeria,France,75500,1032.0,4.0
2022-11-14,arrival,Qatar,Taiwan,137262,10180.0,4.0
2022-11-14,arrival,Oman,South Korea,137680,10609.0,4.0
2022-11-14,arrival,Cameroon,Netherlands,170000,8712.0,4.0
2022-11-14,arrival,Russia,China,170000,23747.0,4.0
2022-11-14,arrival,United States,United Kingdom,174000,9321.0,4.0
2022-11-14,arrival,United States,China,180000,19807.0,4.0
2022-11-14,arrival,Qatar,China,266000,11188.0,4.0
2022-11-15,arrival,Qatar,Pakistan,138262,1732.0,4.0
2022-11-15,arrival,Nigeria,Spain,148300,6976.0,4.0
2022-11-15,arrival,Algeria,France,249500,3669.0,4.0
2022-11-16,arrival,Qatar,Pakistan,135359,1732.0,4.0
2022-11-16,arrival,United States,South Korea,151812,19056.0,4.0
2022-11-16,arrival,Australia,Japan,155000,7442.0,4.0
2022-11-16,arrival,Equatorial Guinea,China,164000,17692.0,4.0
2022-11-16,arrival,United States,France,173400,9978.0,4.0
2022-11-16,arrival,Algeria,China,174000,16960.0,4.0
2022-11-16,arrival,Qatar,India,216200,2663.0,4.0
2022-11-17,arrival,Nigeria,Japan,145952,20221.0,4.0
2022-11-17,arrival,Norway,France,147208,3433.0,4.0
2022-11-17,arrival,United States,United Kingdom,151900,8737.0,4.0
2022-11-17,arrival,Algeria,Türkiye,170000,2929.0,4.0
2022-11-17,arrival,Trinidad and Tobago,Jamaica,174000,2026.0,4.0
2022-11-17,arrival,Australia,Japan,277615,15326.0,4.0
2022-11-18,arrival,United States,United Kingdom,174000,9042.0,4.0
2022-11-18,arrival,United States,France,180000,8807.0,4.0
2022-11-18,arrival,Qatar,China,209220,12059.0,4.0
2022-11-18,arrival,Qatar,Belgium,210000,11847.0,4.0
2022-11-18,arrival,Russia,Spain,342000,12051.0,4.0
2022-11-19,arrival,Australia,Japan,127525,6876.0,4.0
2022-11-19,arrival,Algeria,Netherlands,149700,3085.0,4.0
2022-11-19,arrival,United States,India,149700,19338.0,4.0
2022-11-19,arrival,Egypt,Türkiye,174000,1406.0,4.0
2022-11-20,arrival,United Arab Emirates,India,135000,2595.0,4.0
2022-11-20,arrival,United States,Spain,173400,9641.0,4.0
2022-11-20,arrival,Norway,France,174000,6199.0,4.0
2022-11-20,arrival,United States,South Korea,177000,19083.0,4.0
2022-11-20,arrival,United States,United Kingdom,334000,17549.0,4.0
2022-11-20,arrival,Russia,France,343400,10576.0,4.0
2022-11-21,arrival,Qatar,Taiwan,150000,10180.0,4.0
2022-11-21,arrival,United States,Netherlands,164000,9218.0,4.0
2022-11-21,arrival,United States,Portugal,175000,8645.0,4.0
2022-11-21,arrival,Qatar,India,217000,2663.0,4.0
2022-11-21,arrival,Qatar,Belgium,266000,11847.0,4.0
2022-11-22,arrival,Norway,Lithuania,154880,2961.0,4.0
2022-11-22,arrival,Russia,Belgium,172000,4806.0,4.0
2022-11-22,arrival,Australia,South Korea,174000,6971.0,4.0
2022-11-22,arrival,Australia,Japan,180000,7642.0,4.0
2022-11-22,arrival,United States,United Kingdom,180000,8737.0,4.0
2022-11-23,arrival,Algeria,France,138058,1032.0,4.0
2022-11-23,arrival,Qatar,Croatia,145702,8135.0,4.0
2022-11-23,arrival,Australia,Japan,152482,7800.0,4.0
2022-11-23,arrival,Equatorial Guinea,Chile,160000,12784.0,4.0
2022-11-23,arrival,Algeria,Türkiye,170000,2680.0,4.0
2022-11-23,arrival,Nigeria,India,170000,12983.0,4.0
2022-11-23,arrival,Trinidad and Tobago,Türkiye,174000,9749.0,4.0
2022-11-23,arrival,United States,Türkiye,174000,11771.0,4.0
2022-11-23,arrival,Qatar,Netherlands,215100,11941.0,4.0
2022-11-24,arrival,Malaysia,China,45000,2631.0,4.0
2022-11-24,arrival,United Arab Emirates,Japan,137100,12313.0,4.0
2022-11-24,arrival,Qatar,Taiwan,137568,10180.0,4.0
2022-11-24,arrival,Qatar,Kuwait,145663,513.0,4.0
2022-11-24,arrival,Russia,Belgium,173000,4806.0,4.0
2022-11-24,arrival,Russia,France,173000,5724.0,4.0
2022-11-24,arrival,Qatar,China,210166,10461.0,4.0
2022-11-24,arrival,Qatar,South Korea,261700,11746.0,4.0
2022-11-25,arrival,Russia,China,135000,2659.0,4.0
2022-11-25,arrival,Qatar,Pakistan,137354,1732.0,4.0
2022-11-25,arrival,Russia,Spain,154880,7602.0,4.0
2022-11-25,arrival,United States,China,165000,19556.0,4.0
2022-11-25,arrival,United States,Japan,165000,17523.0,4.0
2022-11-25,arrival,Egypt,South Korea,174000,14379.0,4.0
2022-11-25,arrival,United States,United Kingdom,345362,17829.0,4.0
2022-11-26,arrival,Algeria,France,75500,1032.0,4.0
2022-11-26,arrival,Australia,Japan,145700,7048.0,4.0
2022-11-26,arrival,Australia,South Korea,155000,7139.0,4.0
2022-11-26,arrival,Qatar,Belgium,155000,11847.0,4.0
2022-11-26,arrival,Trinidad and Tobago,Portugal,159700,6246.0,4.0
2022-11-26,arrival,Nigeria,Spain,170000,7488.0,4.0
2022-11-26,arrival,Russia,France,170000,5724.0,4.0
2022-11-26,arrival,Australia,Netherlands,173000,17903.0,4.0
2022-11-26,arrival,United States,Japan,174000,17226.0,4.0
2022-11-27,arrival,Qatar,Belgium,216200,11847.0,4.0
2022-11-27,arrival,Qatar,China,412098,23151.0,4.0
2022-11-28,arrival,Oman,Türkiye,174000,6166.0,4.0
2022-11-28,arrival,Qatar,Japan,174000,12355.0,4.0
2022-11-29,arrival,United States,Netherlands,138158,7189.0,4.0
2022-11-29,arrival,Russia,France,170000,5724.0,4.0
2022-11-29,arrival,Australia,Japan,173000,7444.0,4.0
2022-11-29,arrival,Russia,Belgium,173000,4806.0,4.0
2022-11-29,arrival,Australia,South Korea,174000,7110.0,4.0
2022-11-29,arrival,Australia,Taiwan,174000,5353.0,4.0
2022-11-29,arrival,United States,France,175000,9046.0,4.0
2022-11-29,arrival,Qatar,China,210100,9799.0,4.0
2022-11-30,arrival,United States,Spain,138120,8613.0,4.0
2022-11-30,arrival,Qatar,China,145700,12059.0,4.0
2022-11-30,arrival,Nigeria,Spain,145914,6976.0,4.0
2022-11-30,arrival,United States,United Kingdom,174000,8508.0,4.0
2022-11-30,arrival,Qatar,Pakistan,210100,1732.0,4.0
2022-11-30,arrival,Qatar,South Korea,266000,11711.0,4.0
2022-12-01,arrival,Nigeria,Thailand,141000,16528.0,4.0
2022-12-01,arrival,United States,Poland,160000,10199.0,4.0
2022-12-01,arrival,Nigeria,Portugal,170000,6566.0,4.0
2022-12-01,arrival,Russia,Belgium,172000,4806.0,4.0
2022-12-01,arrival,Trinidad and Tobago,Spain,174000,7420.0,4.0
2022-12-01,arrival,United States,France,174000,9275.0,4.0
2022-12-01,arrival,United States,Italy,175000,10603.0,4.0
2022-12-01,arrival,United States,United Kingdom,351000,17245.0,4.0
2022-12-01,arrival,Qatar,China,375800,23507.0,4.0
2022-12-02,arrival,Russia,Norway,18000,1674.0,4.0
2022-12-02,arrival,Australia,Japan,154948,7472.0,4.0
2022-12-02,arrival,Trinidad and Tobago,United Kingdom,170000,7098.0,4.0
2022-12-02,arrival,Australia,South Korea,174000,8143.0,4.0
2022-12-02,arrival,United States,France,174000,8807.0,4.0
2022-12-02,arrival,Qatar,Thailand,209220,8373.0,4.0
2022-12-02,arrival,Qatar,Croatia,216200,8135.0,4.0
2022-12-03,arrival,Algeria,France,75500,756.0,4.0
2022-12-03,arrival,Australia,South Korea,160000,7095.0,4.0
2022-12-03,arrival,Algeria,Japan,173000,18396.0,4.0
2022-12-03,arrival,United States,France,345723,19075.0,4.0
2022-12-04,arrival,Australia,Japan,125452,6892.0,4.0
2022-12-04,arrival,Algeria,Türkiye,138058,2929.0,4.0
2022-12-04,arrival,United States,Spain,160000,9713.0,4.0
2022-12-04,arrival,United States,South Korea,174000,18348.0,4.0
2022-12-05,arrival,Qatar,Pakistan,137354,1732.0,4.0
2022-12-05,arrival,Norway,Netherlands,142759,2451.0,4.0
2022-12-05,arrival,Nigeria,Japan,148300,20221.0,4.0
2022-12-05,arrival,Russia,Belgium,170000,4806.0,4.0
2022-12-05,arrival,Australia,China,174000,5811.0,4.0
2022-12-05,arrival,United States,Taiwan,174000,19770.0,4.0
2022-12-05,arrival,United States,Spain,180000,9407.0,4.0
2022-12-05,arrival,Qatar,Poland,210100,13239.0,4.0
2022-12-05,arrival,Qatar,China,261700,11963.0,4.0
2022-12-06,arrival,United States,South Korea,155000,18462.0,4.0
2022-12-06,arrival,Cameroon,Spain,174000,6710.0,4.0
2022-12-06,arrival,Trinidad and Tobago,Thailand,174000,20965.0,4.0
2022-12-06,arrival,Australia,Japan,294544,13776.0,4.0
2022-12-07,arrival,Egypt,Spain,159800,2938.0,4.0
2022-12-07,arrival,United States,United Kingdom,164000,9042.0,4.0
2022-12-07,arrival,Australia,Hong Kong,167000,7376.0,4.0
2022-12-07,arrival,Russia,Spain,172000,6038.0,4.0
2022-12-07,arrival,United States,France,174000,9046.0,4.0
2022-12-07,arrival,Qatar,Japan,216000,12381.0,4.0
2022-12-08,arrival,Qatar,China,419220,20987.0,4.0
2022-12-09,arrival,Russia,China,135000,3069.0,4.0
2022-12-09,arrival,Algeria,Türkiye,170000,2680.0,4.0
2022-12-09,arrival,Russia,Belgium,172000,4806.0,4.0
2022-12-09,arrival,Qatar,Kuwait,216200,513.0,4.0
2022-12-09,arrival,Qatar,China,217000,9799.0,4.0
2022-12-09,arrival,Qatar,United Kingdom,265000,11465.0,4.0
2022-12-10,arrival,Qatar,Belgium,135359,11847.0,4.0
2022-12-10,arrival,United States,Türkiye,170000,11720.0,4.0
2022-12-10,arrival,Australia,Japan,338000,14607.0,4.0
2022-12-11,arrival,Qatar,Taiwan,135000,9933.0,4.0
2022-12-11,arrival,Norway,Lithuania,154880,2961.0,4.0
2022-12-11,arrival,United States,South Korea,159274,19091.0,4.0
2022-12-11,arrival,United Arab Emirates,South Korea,159800,11561.0,4.0
2022-12-11,arrival,Nigeria,Jamaica,174000,10096.0,4.0
2022-12-11,arrival,United States,United Kingdom,180000,8737.0,4.0
2022-12-12,arrival,Qatar,South Korea,160000,11711.0,4.0
2022-12-12,arrival,Russia,Belgium,173000,4806.0,4.0
2022-12-12,arrival,Russia,France,173000,5724.0,4.0
2022-12-12,arrival,Egypt,Türkiye,174000,772.0,4.0
2022-12-12,arrival,United States,United Kingdom,180000,9092.0,4.0
2022-12-12,arrival,Qatar,Belgium,217000,11847.0,4.0
2022-12-13,arrival,Algeria,France,75500,756.0,4.0
2022-12-13,arrival,United States,United Kingdom,135000,8508.0,4.0
2022-12-13,arrival,United States,France,174000,9275.0,4.0
2022-12-14,arrival,Russia,Finland,18000,1143.0,4.0
2022-12-14,arrival,Norway,United Kingdom,142612,2566.0,4.0
2022-12-14,arrival,Equatorial Guinea,Netherlands,149700,8499.0,4.0
2022-12-14,arrival,Russia,Taiwan,162000,23218.0,4.0
2022-12-14,arrival,Algeria,Netherlands,174000,3085.0,4.0
2022-12-14,arrival,Egypt,Türkiye,174000,1038.0,4.0
2022-12-14,arrival,United States,United Kingdom,177000,8457.0,4.0
2022-12-15,arrival,Qatar,Taiwan,137262,10180.0,4.0
2022-12-15,arrival,Australia,South Korea,170000,7060.0,4.0
2022-12-15,arrival,Russia,France,170000,5724.0,4.0
2022-12-16,arrival,Equatorial Guinea,Taiwan,154948,17758.0,4.0
2022-12-16,arrival,United States,United Kingdom,167062,7063.0,4.0
2022-12-16,arrival,Algeria,Türkiye,170000,2929.0,4.0
2022-12-16,arrival,Qatar,Poland,216000,13239.0,4.0
2022-12-16,arrival,Qatar,United Kingdom,261700,11465.0,4.0
2022-12-16,arrival,Qatar,Japan,433200,24773.0,4.0
2022-12-17,arrival,Algeria,Türkiye,138058,2680.0,4.0
2022-12-17,arrival,Norway,France,147208,2561.0,4.0
2022-12-17,arrival,United States,India,150000,19338.0,4.0
2022-12-17,arrival,Australia,Japan,167000,7107.0,4.0
2022-12-17,arrival,United States,France,174000,9036.0,4.0
2022-12-17,arrival,United States,Portugal,174000,8645.0,4.0
2022-12-17,arrival,Australia,South Korea,180000,6773.0,4.0
2022-12-18,arrival,Algeria,France,75500,756.0,4.0
2022-12-18,arrival,Australia,Japan,125000,7045.0,4.0
2022-12-18,arrival,Oman,South Korea,137680,10726.0,4.0
2022-12-18,arrival,Russia,France,170000,5724.0,4.0
2022-12-18,arrival,United States,China,172717,19260.0,4.0
2022-12-18,arrival,Qatar,Belgium,174000,11847.0,4.0
2022-12-18,arrival,Qatar,China,209220,9799.0,4.0
2022-12-18,arrival,Qatar,South Korea,216200,11746.0,4.0
2022-12-19,arrival,Equatorial Guinea,China,170000,17433.0,4.0
2022-12-19,arrival,Russia,Spain,170000,7602.0,4.0
2022-12-19,arrival,United States,France,172000,10029.0,4.0
2022-12-19,arrival,Egypt,Italy,174000,2506.0,4.0
2022-12-19,arrival,Qatar,India,210100,2663.0,4.0
2022-12-19,arrival,Qatar,China,216000,10461.0,4.0
2022-12-20,arrival,Norway,Lithuania,142759,2961.0,4.0
2022-12-20,arrival,Australia,China,145700,5076.0,4.0
2022-12-20,arrival,Norway,Greece,147208,7675.0,4.0
2022-12-20,arrival,Australia,Japan,155000,7718.0,4.0
2022-12-20,arrival,Algeria,France,160000,2913.0,4.0
2022-12-20,arrival,Russia,China,170000,25248.0,4.0
2022-12-20,arrival,Russia,Belgium,173000,4806.0,4.0
2022-12-20,arrival,United States,Japan,174000,17060.0,4.0
2022-12-21,arrival,Algeria,France,75500,756.0,4.0
2022-12-21,arrival,Qatar,Croatia,145702,8135.0,4.0
2022-12-21,arrival,Qatar,Taiwan,150000,9933.0,4.0
2022-12-21,arrival,Algeria,Türkiye,170000,2929.0,4.0
2022-12-21,arrival,Australia,Japan,170520,6876.0,4.0
2022-12-21,arrival,Russia,France,172000,5724.0,4.0
2022-12-21,arrival,United States,United Kingdom,360082,17779.0,4.0
2022-12-22,arrival,Australia,Japan,127525,7017.0,4.0
2022-12-22,arrival,Qatar,Pakistan,138000,1732.0,4.0
2022-12-22,arrival,Trinidad and Tobago,France,174000,7453.0,4.0
2022-12-22,arrival,United States,Netherlands,174000,9168.0,4.0
2022-12-22,arrival,United States,South Korea,174000,19056.0,4.0
2022-12-22,arrival,United States,Spain,180000,9407.0,4.0
2022-12-22,arrival,United States,United Kingdom,180000,9092.0,4.0
2022-12-22,arrival,Qatar,South Korea,265000,11629.0,4.0
2022-12-23,arrival,Russia,Belgium,172000,4806.0,4.0
2022-12-23,arrival,Qatar,China,476152,24022.0,4.0
2022-12-24,arrival,Nigeria,Greece,160000,9302.0,4.0
2022-12-24,arrival,United States,France,173400,8807.0,4.0
2022-12-24,arrival,United States,United Kingdom,174000,8457.0,4.0
2022-12-24,arrival,United States,Netherlands,180000,9496.0,4.0
2022-12-25,arrival,Qatar,Taiwan,137568,10180.0,4.0
2022-12-25,arrival,Australia,South Korea,174000,6808.0,4.0
2022-12-25,arrival,United States,Spain,335000,18306.0,4.0
2022-12-26,arrival,Nigeria,Pakistan,148300,13433.0,4.0
2022-12-26,arrival,United States,Poland,151900,9970.0,4.0
2022-12-26,arrival,Australia,Japan,152482,8384.0,4.0
2022-12-26,arrival,Australia,South Korea,160000,7139.0,4.0
2022-12-26,arrival,United States,Belgium,174000,9125.0,4.0
2022-12-26,arrival,United States,United Kingdom,175000,9321.0,4.0
2022-12-27,arrival,United Arab Emirates,India,137000,2580.0,4.0
2022-12-27,arrival,Oman,India,173400,2360.0,4.0
2022-12-27,arrival,Qatar,China,210100,11188.0,4.0
2022-12-28,arrival,Australia,Japan,125452,6892.0,4.0
2022-12-28,arrival,Nigeria,Spain,137300,7488.0,4.0
2022-12-28,arrival,Nigeria,Taiwan,138000,17798.0,4.0
2022-12-28,arrival,Norway,Lithuania,154880,2961.0,4.0
2022-12-28,arrival,Algeria,Türkiye,170000,3452.0,4.0
2022-12-28,arrival,United States,Spain,173000,9484.0,4.0
2022-12-28,arrival,Qatar,Croatia,209220,8135.0,4.0
2022-12-28,arrival,Russia,France,346000,10576.0,4.0
2022-12-29,arrival,Russia,Finland,18000,1143.0,4.0
2022-12-29,arrival,Algeria,Türkiye,138058,2929.0,4.0
2022-12-29,arrival,Nigeria,Taiwan,141000,17798.0,4.0
2022-12-29,arrival,United States,Spain,155900,8822.0,4.0
2022-12-29,arrival,Australia,China,172000,6538.0,4.0
2022-12-29,arrival,Australia,South Korea,174000,7139.0,4.0
2022-12-29,arrival,United States,France,174000,10258.0,4.0
2022-12-29,arrival,Qatar,Pakistan,216200,1732.0,4.0
2022-12-29,arrival,Qatar,South Korea,261700,11711.0,4.0
2022-12-29,arrival,Qatar,China,266000,11963.0,4.0
2022-12-30,arrival,United Arab Emirates,Japan,135000,12282.0,4.0
2022-12-30,arrival,Qatar,China,145000,10461.0,4.0
2022-12-30,arrival,Qatar,Kuwait,145000,513.0,4.0
2022-12-30,arrival,Qatar,Pakistan,151700,1732.0,4.0
2022-12-30,arrival,United States,France,155000,8995.0,4.0
2022-12-30,arrival,Algeria,France,170000,1032.0,4.0
2022-12-30,arrival,Russia,Belgium,170000,4806.0,4.0
2022-12-31,arrival,Algeria,Greece,75500,1715.0,4.0
2022-12-31,arrival,United States,Spain,173400,9434.0,4.0
2022-12-31,arrival,Egypt,Spain,174000,2938.0,4.0
2022-12-31,arrival,United States,France,174000,8757.0,4.0
2022-12-31,arrival,United States,United Kingdom,174000,6458.0,4.0
2023-01-01,arrival,Trinidad and Tobago,Türkiye,137540,9500.0,4.0
2023-01-01,arrival,Cameroon,France,170000,8540.0,4.0
2023-01-01,arrival,Nigeria,Spain,170000,6537.0,4.0
2023-01-01,arrival,Russia,Belgium,173000,4806.0,4.0
2023-01-01,arrival,United States,Netherlands,173000,9447.0,4.0
2023-01-02,arrival,Russia,Sweden,22969,674.0,4.0
2023-01-02,arrival,United Arab Emirates,South Korea,137100,11643.0,4.0
2023-01-02,arrival,Australia,China,167000,6538.0,4.0
2023-01-02,arrival,Australia,South Korea,174000,7699.0,4.0
2023-01-02,arrival,United States,China,180000,20697.0,4.0
2023-01-02,arrival,Qatar,China,265000,11963.0,4.0
2023-01-03,arrival,Algeria,France,75500,756.0,4.0
2023-01-03,arrival,Nigeria,Türkiye,148300,10340.0,4.0
2023-01-03,arrival,United States,France,170723,8807.0,4.0
2023-01-03,arrival,United States,Italy,174000,10324.0,4.0
2023-01-03,arrival,United States,Netherlands,174000,9218.0,4.0
2023-01-03,arrival,Oman,China,174198,8779.0,4.0
2023-01-04,arrival,Qatar,China,145700,10461.0,4.0
2023-01-04,arrival,United States,Japan,172717,17421.0,4.0
2023-01-04,arrival,Qatar,Belgium,210100,11847.0,4.0
2023-01-05,arrival,Australia,South Korea,155000,7139.0,4.0
2023-01-05,arrival,United States,France,160000,9978.0,4.0
2023-01-05,arrival,Russia,Belgium,170000,4806.0,4.0
2023-01-05,arrival,United States,South Korea,173400,19056.0,4.0
2023-01-05,arrival,Australia,China,174000,6070.0,4.0
2023-01-05,arrival,Oman,South Korea,175000,10978.0,4.0
2023-01-05,arrival,Qatar,United Kingdom,209220,11465.0,4.0
2023-01-06,arrival,Trinidad and Tobago,Spain,138059,6908.0,4.0
2023-01-06,arrival,Russia,Spain,170000,6013.0,4.0
2023-01-06,arrival,United States,Mexico,174000,6886.0,4.0
2023-01-06,arrival,Qatar,China,216200,11544.0,4.0
2023-01-06,arrival,Qatar,Poland,216200,13239.0,4.0
2023-01-07,arrival,Australia,Japan,127544,7048.0,4.0
2023-01-07,arrival,Norway,Netherlands,142759,2451.0,4.0
2023-01-07,arrival,United States,China,153000,19671.0,4.0
2023-01-07,arrival,Algeria,Türkiye,170000,2680.0,4.0
2023-01-07,arrival,Russia,Belgium,172000,4806.0,4.0
2023-01-07,arrival,Qatar,China,266398,11188.0,4.0
2023-01-08,arrival,United States,Taiwan,145700,19647.0,4.0
2023-01-08,arrival,Qatar,Pakistan,151700,1732.0,4.0
2023-01-08,arrival,Norway,Lithuania,160000,2961.0,4.0
2023-01-08,arrival,Russia,France,173000,5724.0,4.0
2023-01-08,arrival,Australia,China,173400,7112.0,4.0
2023-01-08,arrival,Egypt,Netherlands,180000,6107.0,4.0
2023-01-08,arrival,United States,Spain,180000,9713.0,4.0
2023-01-08,arrival,Qatar,China,209220,9539.0,4.0
2023-01-09,arrival,Russia,Norway,22969,1674.0,4.0
2023-01-09,arrival,Qatar,Pakistan,216000,1732.0,4.0
2023-01-09,arrival,Qatar,China,266000,11963.0,4.0
2023-01-10,arrival,Nigeria,Spain,170000,6537.0,4.0
2023-01-10,arrival,Russia,France,172000,5724.0,4.0
2023-01-10,arrival,Malaysia,Japan,173000,4572.0,4.0
2023-01-10,arrival,United States,Netherlands,175000,9218.0,4.0
2023-01-10,arrival,Australia,Japan,180000,7304.0,4.0
2023-01-10,arrival,Qatar,Croatia,216000,8135.0,4.0
2023-01-10,arrival,Qatar,South Korea,261700,11746.0,4.0
2023-01-10,arrival,Qatar,Belgium,267335,11847.0,4.0
2023-01-11,arrival,Algeria,France,75500,1032.0,4.0
2023-01-11,arrival,Qatar,China,145663,12059.0,4.0
2023-01-11,arrival,Cameroon,France,150000,8540.0,4.0
2023-01-11,arrival,Australia,Taiwan,155000,5600.0,4.0
2023-01-11,arrival,Egypt,Türkiye,159800,1406.0,4.0
2023-01-11,arrival,Nigeria,Spain,170000,7281.0,4.0
2023-01-11,arrival,Russia,Belgium,172000,4806.0,4.0
2023-01-11,arrival,United States,Japan,174000,17421.0,4.0
2023-01-11,arrival,United States,Poland,174000,9970.0,4.0
2023-01-12,arrival,Algeria,Türkiye,138058,2929.0,4.0
2023-01-12,arrival,Australia,South Korea,154948,7340.0,4.0
2023-01-12,arrival,United States,United Kingdom,180000,9321.0,4.0
2023-01-13,arrival,Russia,Finland,18000,1143.0,4.0
2023-01-13,arrival,Norway,France,147208,2561.0,4.0
2023-01-13,arrival,United States,Japan,174000,17832.0,4.0
2023-01-14,arrival,Qatar,India,145702,3380.0,4.0
2023-01-14,arrival,United States,Spain,159700,8822.0,4.0
2023-01-14,arrival,Australia,Taiwan,170000,5214.0,4.0
2023-01-14,arrival,United States,Greece,175000,11734.0,4.0
2023-01-14,arrival,United States,United Kingdom,180000,9092.0,4.0
